Sales Office,Sales Group,Customer,Name 1,Street,Telephone 1,Telephone 2,Transportation zone,Description,Postal Code,Sales district,City,Terms of Payment,Credit limit,Delivering Plant,Risk category,Distribution Channel,Customer group,Division,Changed On Sales Data,Created On Sales Data,Personnel Number,Representative no.,JWK SALESMAN,MonFrom1,MonFrom2,TueFrom1,Unnamed: 27,WedFrom1,WedFrom2,ThuFrom1,ThuFrom2,FriFrom1,FriFrom2,SatFrom1,SatFrom2,Personnel Name,Latitude,Longitude,Optimized JWK,road_node,Cycle,_temp_cycle
C051,188,5245067,WR.MAMA DAVA,JL.BARU GG CENDANA RT/RW 002/002 KEL.GEDONG TATAAN KEC.GEDON,081295437743,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2024-09-03 00:00:00,90051274,90051274,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.38536,105.195608,RABU,"(-5.38641, 105.19332)",Weekly,Weekly
C051,188,5254505,WR.NANDA,JL.KURIPAN RT/RW 017/006 KEL.PASAR BARU KEC.KEDONDONG,085268249059,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2024-09-09 00:00:00,90052353,90052353,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.461451,105.001654,SABTU GANJIL,"(-5.46131, 105.0018)",Ganjil,Ganjil
C051,188,5260558,WR.DUA PUTRA,JL.RAYA KEDONDONG RT/RW 003/003 KEL.WAY LAYAP KEC.GEDONG TAT,081379895957,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2024-09-13 00:00:00,90052353,90052353,SABTU GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,REKI YULIANDRI,-5.403719,105.05877,KAMIS GENAP,"(-5.40369, 105.05863)",Genap,Genap
C051,188,5260561,WR.IL MART,JL.RAYA KEDONDONG PADANG MANIS KEL.PADANG MANIS KEC.WAY LIMA,089525772754,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2024-09-13 00:00:00,90052353,90052353,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.414518,105.049594,KAMIS GANJIL,"(-5.41473, 105.04962)",Ganjil,Ganjil
C051,188,526951,SRC.AULIA,JL.PAGAR SARI RT.1/3 NO.10 KEL.FAJAR AGUNG KEC.PAGELARAN,085267388732,085378723861,2051306,Fajaresuk,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,58,77,11.01.2026,2021-02-04 00:00:00,90052197,90052197,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.3691456,104.9341841,RABU,"(-5.38337, 104.87499)",Weekly,Genap
C051,188,5269613,WR.BUNSAR,JL.TEUKU CIKDITIRO RT.17 GG.MELATI II KEL.SUMBERREJO,+6289637826143,,2051068,Kemiling,35168,35168,TAMIN,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-02-25 00:00:00,90051274,90051274,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.395769,105.2153074,SELASA,"(-5.39655, 105.215)",Weekly,Weekly
C051,188,5269691,TK.FAZA MART,JL.AHMAD YANI RT.1/1 KEL-KEC.GEDONG TATAAN,081220501795,,2051156,Gedong Tata'an,35371,35371,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2024-09-20 00:00:00,90052353,90052353,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.379851,105.095532,RABU GENAP,"(-5.37992, 105.09565)",Genap,Genap
C051,188,5277649,ALFAMART LINTAS GANJAR AGUNG,JL.JENDRAL SUDIRMAN RT.4 KEL.METRO,082114499154,,2051466,Ganjar Agung Metro,34111,34111,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2024-09-26 00:00:00,90052003,90052003,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,TAUFAN DWI SEPTIAN,-5.140117,105.278811,SELASA,"(-5.17647, 105.21137)",Weekly,Weekly
C051,188,528222,TK.WILDAN,JL.MAN FAJAR AGUNG BARAT RT.1-2 KEL.KARANG SARI,085273199861,,2051306,Fajaresuk,35373,35373,LAMPUNG,Z00,0,3006,5.0,2,69,77,16.02.2026,2024-08-05 00:00:00,90052197,90052040,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.366713,104.942007,KAMIS,"(-5.38337, 104.87499)",Weekly,Weekly
C051,188,5285646,WR.CECE YULI,JL.WAY HARONG KEL.WAY HARONG KEC.GEDONG TATAAN,088289591372,,2051492,Way Lima,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2024-10-02 00:00:00,90052353,90052353,KAMIS GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.441762,105.026942,KAMIS GENAP,"(-5.44182, 105.02691)",Genap,Genap
C051,188,5285647,TK.DUA SAUDARA,JL.DUSUN II KEL.PAMPANGAN KEC.GEDONG TATAAN,+6285357162079,,2051492,Way Lima,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,58,77,29.04.2026,2024-10-02 00:00:00,90051274,90051274,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.407682,105.058729,KAMIS,"(-5.40771, 105.05859)",Weekly,Weekly
C051,188,5285648,WR.EKO,JL.TANJUNG REJO KEL.TANJUNG REJO KEC.WAY KHILAU,088287218400,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2024-10-02 00:00:00,90052353,90052353,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.465984,104.984294,SELASA GENAP,"(-5.46589, 104.98422)",Genap,Genap
C051,188,5294097,WR.UMMI,JL.ANOM SARI LINGKUNGAN I  KEL.PRINGSEWU UTARA KEC.PRINGSEWU,085896923150,,2051036,Pringsewu,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-10-08 00:00:00,90052353,90052353,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.356016,104.987302,RABU GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,5294103,TK.SEMBAKO DESI,DUSUN II MEKAR MUKTI KEL.MEKAR MUKTI KEC.SEKAMPUNG,+6285664211716,,2051042,Sekampung,34382,34382,LAMPUNG,Z00,0,3006,5.0,2,58,77,06.04.2026,2024-10-08 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.205645,105.429753,SABTU,"(-5.35993, 105.30652)",Weekly,Weekly
C051,188,5294104,KOPERASI SMA 1 NATAR,JL.DAHLIA V NO.III KEL.NATAR KEC.NATAR,+6281379975159,,2051028,Natar,35362,35362,LAMPUNG,Z00,0,3006,5.0,2,67,77,30.03.2026,2024-10-08 00:00:00,90051274,90051274,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.322975,105.202506,SELASA,"(-5.35507, 105.22514)",Weekly,Weekly
C051,188,5298309,WR.OSCAR,JL.SARIBUMI KEL.WATES SELATAN KEC.GADING REJO,081386447643,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2024-10-11 00:00:00,90052353,90052353,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.387192,105.018888,RABU GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,5298347,WR.IKSAN CELL,JL.PEKON GUMUK MAS KEL.GUMUK MAS KEC.PAGELARAN,+6282372624750,,2051030,Pagelaran Lampung,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,29.01.2026,2024-10-11 00:00:00,90052197,90052197,KAMIS GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.363984,104.908563,JUMAT GENAP,"(-5.38337, 104.87499)",Genap,Genap
C051,188,5317654,WR.SHASHA,JL.GATOT KACA KEL.KUTOARJO KEC.GEDONG TATAAN,08981025934,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,14,77,31.08.2025,2024-10-25 00:00:00,90052353,90052353,SABTU GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,REKI YULIANDRI,-5.3776409,105.0853788,JUMAT GENAP,"(-5.37787, 105.08609)",Genap,Genap
C051,188,5317655,PONPES DARUL MUSTHOFA,JL.PENGAIRAN DSN II KEL.GUNUNG SARI KEC. WAY KHILAU,082372179600,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2024-10-25 00:00:00,90052353,90052353,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4619157,104.9742382,SELASA GENAP,"(-5.46208, 104.97314)",Genap,Genap
C051,188,5321411,JULY CELL,JL.LETNAN SARBINI SIDOMULYO TIMUR KEL.SUKOHARJO KEC.PARDASUK,082282975494,,2051155,Babakan,35371,35371,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-10-28 00:00:00,90052197,90052197,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.4329732,104.8895404,KAMIS GENAP,"(-5.43045, 104.88231)",Genap,Genap
C051,188,5337258,FRESH MART,JL.DJOYODIJO KEL.SUMBER AGUNG KEC.AMBARAWA,087818704457,,2051058,Margomulyo,34182,34182,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-11-08 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.414246,104.938125,RABU GENAP,"(-5.4365, 104.96428)",Genap,Genap
C051,188,5337260,WR.HAFIZ,JL.PS KOTA BABAKANKEL.GUNUNG TIGA KEC.PUGUNG,082181492984,,2051155,Babakan,35371,35371,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-11-08 00:00:00,90052197,90052197,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.41304,104.880652,KAMIS GENAP,"(-5.40885, 104.87486)",Genap,Genap
C051,188,5337261,WR.BU FENI,JL.RADEN INTAN KEL.TANJUNG AGUNG KEC.PUGUNG,082180911460,,2051155,Babakan,35371,35371,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-11-08 00:00:00,90052197,90052197,RABU GENAP,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.4304689,104.8818904,KAMIS GENAP,"(-5.43045, 104.8819)",Genap,Genap
C051,188,5337263,WR.RAISA,JL.GEDONG TATAAN KEL.GEDONG TATAAN KEC.WAY LIMA,085600368525,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2024-11-08 00:00:00,90051274,90051274,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.420354,105.035894,KAMIS,"(-5.42219, 105.03616)",Weekly,Weekly
C051,188,5337264,WR.PAQIH,JL.WONOSARI KEL.SUKAMAJU KEC.KEDONDONG,085664638950,,2051016,Kedondong,35381,35381,LAMPUNG,Z00,0,3006,5.0,2,42,77,30.03.2026,2024-11-08 00:00:00,90052353,90052353,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.507665,105.000951,SELASA GANJIL,"(-5.50759, 105.00189)",Ganjil,Ganjil
C051,188,5337265,WR.TEH ASMA,JL.SUKA WAYAHNA KEL.SUKAMAJU KEC.KEDONDONG,083187770806,,2051016,Kedondong,35381,35381,LAMPUNG,Z00,0,3006,5.0,2,14,77,23.01.2026,2024-11-08 00:00:00,90052353,90052353,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.496627,105.007406,SELASA GANJIL,"(-5.49665, 105.00737)",Ganjil,Ganjil
C051,188,5357395,ALFAMART PURWOSARI LAMTIM,JL.RAYA KEDATON RT.2-2 KEL.PURWOSARI KEC.BATANG HARI,081294668671,,2051023,Kota Gajah,34381,34381,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2024-11-22 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.984103,105.331835,KAMIS,"(-5.15418, 105.19873)",Weekly,Weekly
C051,188,5374199,WR SIGIT,JL DUSUN 1 RT 001 RW 001 KEL MARGO TOTO KEC METRO KIBANG,+6281547304168,,2051459,Margototo,34331,34331,LAMPUNG,Z00,0,3006,5.0,2,58,77,17.04.2026,2024-12-03 00:00:00,90051274,90051274,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.192683,105.351317,SENIN,"(-5.17647, 105.21137)",Weekly,Weekly
C051,188,5375478,CHANDRA SUPERSTORE  ENGGAL,JL.TULANG BAWANG RT.4 NO.18 KEL.ENGGAL,0811724139,,2051437,Tanjung Karang Pusat,35119,35119,LAMPUNG,Z30,10000000,3006,1.0,1,54,77,06.02.2026,2025-01-20 00:00:00,90052003,90052003,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.417962,105.260501,JUMAT,"(-5.41616, 105.26108)",Weekly,Weekly
C051,188,5376225,WR.HIJAU,JL.GANG MELATI KEL.TAMBAH REJO KEC.GADING REJO,085283966660,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,14,77,27.04.2026,2024-12-04 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.379666,105.03412,JUMAT GANJIL,"(-5.39567, 105.03402)",Ganjil,Ganjil
C051,188,5376226,SHASA CELL,JL.GANJARAN KEL.KUTOARJO KEC.GEDONG TATAAN,08981025934,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,25.02.2026,2024-12-04 00:00:00,90052353,90052353,SABTU GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,REKI YULIANDRI,-5.375215,105.08566,JUMAT GENAP,"(-5.37534, 105.08564)",Genap,Genap
C051,188,5376231,TK.SEMBAKO BAROKAH,JL.POS DAN GIRO KEL.PASAR BARU KEC.KEDONDONG,081279796799,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2024-12-04 00:00:00,90051274,90051274,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.462685,105.002988,KAMIS,"(-5.46271, 105.00292)",Weekly,Weekly
C051,188,5378031,WR.FAISAL,JL.PERUM GUNTER 2 NO.3 KEL.SUMBER REJO KEC.KEMILING,083194630623,,2051068,Kemiling,34371,34371,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2024-12-05 00:00:00,90051274,90051274,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.3941838,105.2206232,SELASA,"(-5.39414, 105.22069)",Weekly,Weekly
C051,188,5417340,WR.SHINTA,JL.LKR UTARAPRINGSEWU KEL.TAMBAH REJO KEC.GADING REJO,082177177646,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2024-12-26 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.3768104,105.0311885,JUMAT GANJIL,"(-5.39572, 105.03352)",Ganjil,Ganjil
C051,188,5417342,WR.MINIMARKET,DSN WARINGIN SARI TIMUR KEL.WARINGIN SARI TIMUR KEC.ADILUWIH,082372868186,,2051036,Pringsewu,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2024-12-26 00:00:00,90052353,90052353,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,REKI YULIANDRI,-5.2573962,105.0302544,SENIN GANJIL,"(-5.25733, 105.03081)",Ganjil,Ganjil
C051,188,5429946,TK.SINAR GROSIR,JL.SINAR BARU TIMUR KEL.SINAR BARU TIMUR KEC.SUKOHARJO,082113067687,,2051224,Banyumas,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-01-02 00:00:00,90052197,90052197,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.30335,104.949996,SELASA GANJIL,"(-5.25893, 105.02571)",Ganjil,Ganjil
C051,188,5429953,WR.ZEVANA,JL.AHMAD YANI 1 KEL.BAGELAN KEC.GEDONG TATAAN,+6282186752334,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2025-01-02 00:00:00,90052353,90052353,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.379855,105.099693,JUMAT GENAP,"(-5.37997, 105.09986)",Genap,Genap
C051,188,5442819,TK.INDORA 2,DSN SIDOMULYO 2 KEL.SIDOMULYO KEC.NEGERI KATON,085379515457,,2051158,Rowo Rejo,35353,35353,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2025-01-09 00:00:00,90052353,90052353,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,REKI YULIANDRI,-5.269521,105.06288,SENIN GANJIL,"(-5.26972, 105.06275)",Ganjil,Ganjil
C051,188,5442822,BRI LINK NANDA,DSN WAY JAHA  KEL.WAY JAHA KEC.PUGUNG,+6282282982844,,2051030,Pagelaran Lampung,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,69,77,16.04.2026,2025-01-09 00:00:00,90052197,90052197,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.356666,104.851398,JUMAT GANJIL,"(-5.3569, 104.85149)",Ganjil,Ganjil
C051,188,5450202,ALFAMART KECUBUNG BARU,"JL,DUSUN I RT.2 KEL-KEC.TERBANGGI BESAR",085768844066,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2025-01-13 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.84283,105.224456,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,5456811,TK.TOLE PANCING,LK V KEL.TRIMURJO KEC.TRIMURJO,082185207985,,2051038,Sumber Waringin,34172,34172,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-01-16 00:00:00,90051274,90051274,SABTU,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,SUPRAYOGA ABDI PUTRA,-5.154264,105.231362,SENIN,"(-5.17647, 105.21137)",Weekly,Weekly
C051,188,5456812,WR.SODIYAH,JL.MENUNGGAL KEL.SUKADADI KEC.GEDONG TATAAN,083192459850,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,58,77,01.02.2026,2025-01-16 00:00:00,90052353,90052353,KAMIS GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.403625,105.089643,RABU GENAP,"(-5.40362, 105.08936)",Genap,Genap
C051,188,5456815,TK.AGUNG,PEGUYUBAN KEL.PAGUYUBAN KEC.WAY LIMA,082182055349,,2051268,Dusun Parerejo,35367,35367,LAMPUNG,Z00,0,3006,5.0,2,14,77,15.12.2025,2025-01-16 00:00:00,90052353,90052353,SENIN GANJIL,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.396007,105.033503,JUMAT GANJIL,"(-5.39572, 105.03352)",Ganjil,Ganjil
C051,188,5468458,WR.FADIL,JLN.SRIKANDI KEL.WONODADI KEC.GADING REJO,+6289606217198,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,05.03.2026,2025-01-22 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.378802,105.061178,SENIN GANJIL,"(-5.37647, 105.06885)",Ganjil,Ganjil
C051,188,5468459,WR.NETA,JL.PEKON SIDODADI KEL.SIDODADI KEC.PAGELARAN,0895611181569,,2051030,Pagelaran Lampung,35675,35675,LAMPUNG,Z00,0,3006,5.0,2,14,77,23.01.2026,2025-01-22 00:00:00,90052197,90052197,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.38473,104.887028,KAMIS GANJIL,"(-5.39147, 104.87743)",Ganjil,Ganjil
C051,188,5468461,WR.RENI,DUSUN SIDOMULYO KEL.SIDODADI KEC.WAY LIMA,081366684208,,2051268,Dusun Parerejo,35367,35367,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-01-22 00:00:00,90052353,90052353,SENIN GANJIL,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.400928,105.03,JUMAT GANJIL,"(-5.40032, 105.02963)",Ganjil,Ganjil
C051,188,5468463,WR.YANI,KARANG REJO KEL.KARANG REJO KEC.NEGERI KATON,085379866655,,2051011,Gading Rejo,35365,35365,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2025-01-22 00:00:00,90052353,90052353,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,REKI YULIANDRI,-5.342598,105.075483,SENIN GENAP,"(-5.33381, 105.07552)",Genap,Genap
C051,188,5468464,WR .ANI,JL.WARUDOYONG KEL.WONODADI KEC.GADING REJO,082269482813,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2025-01-22 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.377343,105.060211,JUMAT GANJIL,"(-5.37647, 105.06885)",Ganjil,Ganjil
C051,188,5468465,WR.INTAN,DSN SINAR GUNUNG KEL.TANJUNG RUSIA KEC.PARDASUKA,+6283890373875,,2051053,Padasuka,35682,35682,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2025-01-22 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.4801177,104.9235246,SABTU GENAP,"(-5.48168, 104.93395)",Genap,Genap
C051,188,547364,WR.DAFFA,DSN.TAMBAH KARTO RT.1-1 NO.17 KEL.TAMBAHREJO KEC.GADING REJO,085279950052,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2020-06-25 00:00:00,90052353,90052353,KAMIS GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.3754933,105.04126,JUMAT GANJIL,"(-5.39567, 105.03402)",Ganjil,Ganjil
C051,188,5479591,TK.AW,JL.PURWOSARI II KEL.NEGARA RATU KEC.NATAR,085788468887,,2051028,Natar,35362,35362,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2025-01-28 00:00:00,90051274,90051274,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.298553,105.173174,JUMAT,"(-5.28665, 105.1531)",Weekly,Weekly
C051,188,5488433,ALFAMART KALIREJO BARU,JL.RAYA KALIREJO BLOK.1 RT.1 NO.1 KEL-KEC.KALIREJO,081294668684,,2051019,Kali Rejo,34174,34174,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2025-02-02 00:00:00,90052003,90052003,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.239093,104.960854,SELASA,"(-5.25069, 105.02531)",Weekly,Weekly
C051,188,5492330,TK.BU EKA,DSN PEKON AMPAI KEL.SINAR HARAPAN KEC.KEDONDONG,082185561928,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2025-02-04 00:00:00,90052353,90052353,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.48882,105.0185939,SELASA GANJIL,"(-5.48885, 105.01848)",Ganjil,Ganjil
