Customer;Name 1;Street;Telephone 1;Telephone 2;Zone;SDst;Represent.;Pers.No.;Sales;#N/A;JWK;MonFrom1;MonFrom2;TueFrom1;TueFrom2;WedFrom1;WedFrom2;ThuFrom1;ThuFrom2;FriFrom1;FriFrom2;SatFrom1;SatFrom2;DChl;CGrp;PayT;Cred.limit;Post.Code;Plnt;Created on;Created on
5623012;TK RIO;INDRALOKA 1 RT/RW 001/001, KEC WAY KENANGA;8.54E+10;;2051145;34593;90052442;90052442;Rudi Anggoro;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;69;Z00;0;34593;3042;27.08.2025;27.08.2025
5782276;TK BU ENDANG;Wiratama RT/005 RW/002 KECAMATAN PENAWARTAMA;8.23E+10;;2051134;34593;90052449;90052449;Beni Saputra;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34593;3042;11.02.2026;11.02.2026
5625017;WR UCOK;MARGO MULYO RT 007 RW 004 KEL MARGO MULYO KEC MESUJI TIMUR;6.28E+12;;2051573;34697;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Ganjil;;;;;;;;;08:00:00;;;;2;69;Z00;0;34697;3042;30.08.2025;04.09.2025
5626247;TK DUA PUTRI;TEBING KARYA MANDIRI RT 004 RW 002 KEL TEBING KARYA MANDIRI;6.28E+12;;2051573;34593;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;69;Z00;0;34593;3042;02.09.2025;02.09.2025
5627359;TK YUDI;MUARA TENANG TIMUR RT 011 RW 004 KEL MUARA TENANG TIMUR;6.28E+12;;2051573;34593;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;58;Z00;0;34593;3042;04.09.2025;04.09.2025
5630618;TK EMPAT PUTRA JAYA;DUSUN IV GN MEKAR RT/RW 001/004 KEC TERUSAN NUNYAI;8.58E+10;;2051381;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Senin;08:00:00;08:00:00;;;;;;;;;;;2;13;Z00;0;34593;3042;11.09.2025;11.09.2025
5630620;TK ASIH;MEKAR ASRI RT/RW 013/003, KEC TULANG BAWANG TENGAH;8.24E+10;;2051086;34593;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;69;Z00;0;34593;3042;11.09.2025;11.09.2025
5631907;TK SENA;KARYA MURNI JAYA RT 003 RW 001 KEL KARYA MURNI JAYA;8.57E+10;;2051177;34593;90052418;90052418;Yuda Nurisman;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34593;3042;15.09.2025;15.09.2025
5783275;TK RINI;WIRATAMA RT 012 RW 003 KEL WIRATAMA KEC PENAWAR TAMA;8.57E+09;;2051134;34595;90052449;90052449;Beni Saputra;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34593;3042;12.02.2026;12.02.2026
5828228;TK FERA;TRI REJO MULYO KEC PENAWAR TAMA;;8.13E+10;2051010;34595;90052449;90052449;Beni Saputra;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34595;3042;07.05.2026;07.05.2026
5829070;TK ZAINAL;JL POROS RT 001 RW 005 KEC PENAWAR TAMA;;8.22E+10;2051132;34595;90052449;90052449;Beni Saputra;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34595;3042;11.05.2026;11.05.2026
5835375;TK DENSHA CELL;WIRA AGUNG SARI RT 6 RW 3 KEC PENAWAR TAMA;;8.58E+10;2051398;34593;90052449;90052449;Beni Saputra;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34593;3042;09.06.2026;09.06.2026
5635503;TK SUJIO LAS;SUKA JAYA RT/RW 003/002 KEC GUNUNG AGUNG;8.14E+10;;2051152;34593;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;13;Z00;0;34593;3042;22.09.2025;22.09.2025
5635505;TK UNTUNG WIJAYA;TEBING TINGGI RT/RW 002/003 KEC MESUJI TIMUR;8.23E+10;;2051573;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Jumat;;;;;;;;;08:00:00;08:00:00;;;2;13;Z00;0;34593;3042;22.09.2025;22.09.2025
5635623;TK CAHAYA SUCI;TIRTA MAKMUR RT 001 RW 001 KEL TIRTA MAKMUR KEC TULANG;8.19E+10;;2051237;34593;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;58;Z00;0;34593;3042;22.09.2025;25.09.2025
5635674;TK TEH ELIS;CEMPAKA JAYA RT/RW 007/003 KEC MENGGALA TIMUR;8.23E+10;;2051176;34593;90052418;90052418;Yuda Nurisman;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;58;Z00;0;34593;3042;22.09.2025;22.09.2025
5636980;TOKO AYU SRI WIJI ANTI;PULUNG KENCANA RT 006 RW 005 KEL PULUNG KENCANA KEC TULANG;8.54E+10;;2051237;34593;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;14;Z00;0;34593;3042;24.09.2025;15.12.2025
5637010;TK KARTIKA;SIMPANG MESUJI RT/RW 001/001 KEC SIMPANG PEMATANG;8.14E+10;;2051146;34593;90052442;90052442;Rudi Anggoro;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;58;Z00;0;34593;3042;24.09.2025;24.09.2025
5637011;TK ATHARAZKA;WIRABANGUN RT/RW 005/001 KEC SIMPANG PEMATANG;8.23E+10;;2051146;34593;90052442;90052442;Rudi Anggoro;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;69;Z00;0;34593;3042;24.09.2025;24.09.2025
5637584;WR UPIN IPIN;GEDUNG ASRI RT 002 RW 001 KEL GEDUNG ASRI KEC PENAWAR AJI;6.28E+12;;2051167;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;2;67;Z00;0;34593;3042;25.09.2025;25.09.2025
5835376;TK DENSHA CELL;WIRA AGUNG SARI RT 6 RW 3 KEC PENAWAR TAMA;;8.58E+10;2051398;34593;90052449;90052449;Beni Saputra;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34593;3042;09.06.2026;09.06.2026
339179;TK.ATASYA;BANJAR DEWA SUKU 2 RT.1 KEL.BANJAR DEWA KEC.BANJAR AGUNG;8.14E+10;;2051176;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34595;3042;02.05.2017;03.01.2025
429012;TK.YULI;BANJAR AGUNG RT.3-2 NO.25 KEL.BANJAR AGUNG KEC.BANJAR AGUNG;8.23E+10;;2051148;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34593;3042;13.09.2018;09.07.2025
5638474;TK UMI PRINCES;TIUH TOHOU RT/RW 004/001 KEC MENGGALA;8.20E+10;;2051185;34593;90052418;90052418;Yuda Nurisman;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;58;Z00;0;34593;3042;26.09.2025;26.09.2025
4987446;TK.RIO;PENAWAR REJO RT.3-3 KEL.PENAWAR REJO KEC.BANJAR MARGO;6.29E+12;;2051164;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34593;3042;07.05.2024;01.07.2025
5640385;TK SUMBER RIZKY;INDRALOKA I RT/RW 004/002 KEC WAY KENANGA SAMPING LAPAK SAWI;8.22E+10;;2051145;34593;90052442;90052442;Rudi Anggoro;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;58;Z00;0;34593;3042;30.09.2025;30.09.2025
5647167;NANO CELL;JL SILIWANGI RT/RW 030/004 KEL MULYO ASRI KEC TULANG BAWANG;8.23E+10;;2051086;34693;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;58;Z00;0;34693;3042;10.10.2025;10.10.2025
5647168;WR BUNDA FATIMAH;DAYA ASRI RT/RW 008/001 KEL DAYA ASRI KEC TUMIJAJAR;8.54E+10;;2051077;34691;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;58;Z00;0;34691;3042;10.10.2025;10.10.2025
5647283;TK HERI;JL LINTAS SUMATERA DSN 2 RT RW 002/002 TERUSAN NUNYAI;6.28E+11;;2051086;34167;90052418;90052418;Yuda Nurisman;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;13;Z00;0;34167;3042;10.10.2025;10.10.2025
5413641;TK SITI ASIYAH;BANJAR DEWA RT 001 RW 001 KEL BANJAR DEWA KEC BANJAR AGUNG;8.53E+10;;2051176;34682;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34682;3042;24.12.2024;24.12.2024
5436940;TK.AFDI;DESA BANJAR AGUNG KEL.BANJAR AGUNG KEC.BANJARA AGUNG;8.13E+10;;2051148;34682;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;58;Z00;0;34682;3042;06.01.2025;06.01.2025
5531597;TK.ARSYILA;PENAWAR REJO KEL.PENAWAR REJO KEC.BANJAR MARGO;8.13E+10;;2051131;34684;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34684;3042;26.02.2025;26.02.2025
5648927;TK MBA INAH;BUKO POSO RT/RW 002/02 KEC WAY SERDANG;8.79E+10;;2051169;34684;90052442;90052442;Rudi Anggoro;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;58;Z00;0;34684;3042;13.10.2025;13.10.2025
5649384;TK AL HAMDULILAH;JL KAMPUNG TUA BLOK C RT/RW KEL KAGUNGAN RAHAYU;8.58E+10;;2051185;34693;90052418;90052418;Yuda Nurisman;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;58;Z00;0;34693;3042;13.10.2025;13.10.2025
5559583;TK.ALFARO;PENAWAR REJO KEL.PENAWAR REJO KEC.BANJAR MARGO;0 85268573479;;2051131;34684;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;58;Z00;0;34684;3042;07.04.2025;07.04.2025
5563257;TOKO ANTIKA;BANJAR AGUNG KEL.BANJAR AGUNG KEC.BANJAR AGUNG;8.14E+10;;2051148;34682;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34682;3042;14.04.2025;14.04.2025
5652441;TK FAHRI;DUSUN 02 RT/RW 003/002 KEC TERUSAN NYUN;8.39E+10;;2051086;34693;90052418;90052418;Yuda Nurisman;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;13;Z00;0;34693;3042;17.10.2025;17.10.2025
5654914;SRC ANANDA 2;JL LINTAS SUMATERA RT/RW 004/006 KEL BUJUK AGUNG KEC BANJAR;8.23E+10;;2051179;34684;90052442;90052442;Rudi Anggoro;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34684;3042;20.10.2025;20.10.2025
5573832;Kantin Lentera Berkah;Banjar Agung Rt 011 Rw 002 Kel gedung Jaya Kec Rawa Pitu;8.57E+10;;2051148;34611;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;90;Z00;0;34611;3042;09.05.2025;09.05.2025
5576441;AFIFA MART;JL LINTAS SUMATRA;8.13E+10;;2051148;34682;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34682;3042;19.05.2025;19.05.2025
5577099;TK FAJRI;BANJAR AGUNG RT/RW 000/003;8.13E+10;;2051148;34596;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34596;3042;20.05.2025;20.05.2025
5663556;WARUNG MUSASA;JL WAY ABUNG KEL GUNUNG BATIN UDIK KEC TERUSAN NYUNYAI;8.95E+11;;2051086;34693;90052418;90052418;Yuda Nurisman;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;58;Z00;0;34693;3042;30.10.2025;30.10.2025
5677192;TK ALLDELL;JL ZA PAGAR ALAM KEL TALANG BATU KEC MESUJI TIMUR;6.28E+11;;2051146;34698;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Ganjil;;;;;;;;;08:00:00;;;;2;13;Z00;0;34698;3042;12.11.2025;12.11.2025
5593535;TOKO SILVI;PANAWAR REJO RT/RW 004/005;8.52E+10;;2051131;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34593;3042;01.07.2025;01.07.2025
5677198;TK RINDI;BUKO POSO RT/RW 002/002 KEL BUKO POSO KEC WAT SERDANG;8.23E+11;;2051169;34684;90052442;90052442;Rudi Anggoro;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;58;Z00;0;34684;3042;12.11.2025;12.11.2025
5677199;TK SITI SEMBAKO;KAHURIPAN JAYA RT/RW 002/001 KEL KAHURIPAN JAYA KEC BANJAR B;8.78E+10;;2051176;34682;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;58;Z00;0;34682;3042;12.11.2025;12.11.2025
5594031;TK YULI;BANJAR AGUNG RT 001 RW 002 KEL BANJAR AGUNG KEC BANJAR AGUNG;6.29E+12;;2051148;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;58;Z00;0;34593;3042;02.07.2025;02.07.2025
5598760;TK EKA UNIT 1;PENAWAR REJO RT/RW 001/003 KEC BANJAR MARGO;8.53E+10;;2051164;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34593;3042;14.07.2025;14.07.2025
5602135;TK RUS;BANJAR AGUNG RT/RW 002/003, KEC BANJAR AGUNG;8.54E+10;;2051148;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34593;3042;21.07.2025;21.07.2025
5602137;TK AHMAD;JL LINTAS TIMUR, BANJAR AGUNG, RT/RW 003/003;8.14E+10;;2051148;34682;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34682;3042;21.07.2025;21.07.2025
5685599;TK LINA;SINAR LAGA RT/RW 004/001 KEC TANJUNG RAYA;8.13E+10;;2051142;34697;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;14;Z00;0;34697;3042;19.11.2025;19.11.2025
5652439;TK ALBI;BANJAR AGUNG RT/RW 002/003 KEC BANJAR AGUNG;8.54E+10;;2051148;34682;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;69;Z00;0;34682;3042;17.10.2025;17.10.2025
5727480;TK SILVI;PENAWAR REJO RT 04/04 BANJAR MARGO;6.28E+12;;2051180;34684;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34684;3042;22.12.2025;22.12.2025
5781862;TK SHERLY;BANJAR DEWA RT 004 RW 003 KEC BANJAR AGUNG;6.28E+12;;2051175;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34593;3042;11.02.2026;11.02.2026
5783284;TK LIA;PENAWAR REJO RT002 RW003 KEC BANJAR MARGO;6.28E+12;;2051145;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34593;3042;12.02.2026;12.02.2026
5824153;TK MIKHA;BANJAR DEWA RT 002 RW 004 KEC BANJAR AGUNG;6.28E+12;;2051175;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Ganjil;;;08:00:00;;;;;;;;;;2;14;Z00;0;34595;3042;23.04.2026;23.04.2026
202647;TK. MUH RONI;RAWAPITU SP2 RT.11-04 KEL.BATANG HARI KEC.RAWAPITU;8.23E+10;8.57E+10;2051186;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34595;3042;04.10.2013;19.05.2025
202658;TK.ELI;RAWAPITU SP2 JL.CEMPAKA RT.12-4 KEL.BATANGHARI KEC.RAWAPITU;8.23E+10;;2051186;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34595;3042;04.10.2013;19.05.2025
202662;TK.SUMBER SARI;SUMBER SARI RT.18-06 KEL.SUMBER SARI KEC.PENAWAR AJI;8.13E+10;;2051186;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34595;3042;04.10.2013;16.06.2025
209673;TK. ASFA JAYA;KARYA MAKMUR RT.2-1 KEL.KARYA MAKMUR KEC.PENAWAR AJI;8.13E+10;;2051167;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34595;3042;09.01.2014;19.05.2025
230239;TK. ARUM;JL.ARJUNA RT.1-1 KEL.BATANG HARI KEC.RAWA PITU;8.52E+10;;2051186;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34595;3042;08.10.2014;19.05.2025
244517;TK. ALIA;PANCA TUNGGAL JAYA RT.1-5 KEC.PANCA TUNGGAL JAYA;8.22E+10;;2051186;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34595;3042;01.04.2015;19.05.2025
776965;TK.EDI PURNOMO;PANCA TUNGGAL JAYA RT.20-5 KEL.PANCA TUNGGAL JAYA;8.23E+10;;2051186;34595;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34595;3042;07.04.2021;19.05.2025
5695285;TK ZIAN;MURNI JAYA RT/RW 007/002 KEC TUMI JAJAR TUBABA;8.58E+10;;2051086;34692;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;14;Z00;0;34692;3042;27.11.2025;27.11.2025
5702876;WR BU SITI;BUJUK AGUNG RT/RW 001/003 KEC BANJAR MARGO;8.22E+10;;2051169;34593;90052442;90052442;Rudi Anggoro;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34593;3042;03.12.2025;03.12.2025
1989611;TK.BUDIARSO;PANCA TUNGGAL JAYA RT.21-5 KEL.PANCA TUNGGAL JAYA KEC.;8.52E+10;;2051186;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;69;Z00;0;34593;3042;11.08.2022;16.06.2025
5708551;TK MBAK NENG;BALAM JAYA RT 013 RW 005 KEL BALAM JAYA KEC WAY KENANGA;8.22E+10;;2051145;34595;90052418;90052418;Yuda Nurisman;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;14;Z00;0;34595;3042;08.12.2025;03.03.2026
2893116;WR.KHOTIJAH;KARYA MAKMUR RT.11-5 KEL.KARYA MAKMUR KEC.PENAWAR AJI;8.58E+10;;2051186;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34593;3042;03.03.2023;16.06.2025
2893154;WR.SELA;MULYO DADI RT.4-2 KEL.MULYO DADI KEC.RAWA PITU;8.57E+10;;2051186;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;58;Z00;0;34593;3042;03.03.2023;19.05.2025
5709134;TK SIMARMATA;JL RAYA TULUNG RANDU UNIT 6;8.58E+09;;2051149;34388;90052418;90052418;Yuda Nurisman;F2 GT;Sabtu Genap;;;;;;;;;;;;08:00:00;2;14;Z00;0;34388;3042;08.12.2025;08.12.2025
5709135;TK MAK ITAK;MUARA TENANG RT/RW 003/001 KEC TANJUNG RAYA;8.12E+10;;2051141;34597;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Ganjil;;;;;;;;;08:00:00;;;;2;14;Z00;0;34597;3042;08.12.2025;08.12.2025
5710254;TK RAMIYAH;TIRTA KENCANA RT 014 RW 004 KEC TULANG BAWANG TENGAH;8.22E+10;;2051085;34693;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
5710255;TK BAGUS;DESA PANARAGAN JAYA RT/RW 001/003 KEC TULANG BAWANG TENGAH;8.22E+10;;2051085;34693;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
5710256;AGFIT CELL;PANARAGAN RT 005 RW 007 KEC TULANG BAWANG TENGAH;8.95E+10;;2051085;34693;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34693;3042;09.12.2025;09.12.2025
5710272;TK ANIS;MARGA SARI RT/RW 002/003 KEC GUNUNG TERANG;6.28E+12;;2051570;34683;90052442;90052442;Rudi Anggoro;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;14;Z00;0;34683;3042;09.12.2025;09.12.2025
5710273;TK NAZWA;MARGO DADI RT 008 RW 003 KEC BATU PUTIH;6.28E+12;;2051570;34683;90052442;90052442;Rudi Anggoro;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;14;Z00;0;34683;3042;09.12.2025;09.12.2025
5711692;TK ABDUL MAZID;INDRALOKA II RW 3 RT 11 KEC WAY KENANGA,;8.53E+10;;2051169;34684;90052442;90052442;Rudi Anggoro;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34684;3042;10.12.2025;10.12.2025
5711889;MULY CELL;JL PS INDRALOKA 2 RT 027 RW 006 KEL INDRALOKA II;6.29E+12;;2051169;34684;90052442;90052442;Rudi Anggoro;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;14;Z00;0;34684;3042;10.12.2025;10.12.2025
5713229;IDM FRESH LINTAS TIMUR I;JL LINTAS TIMUR RT 001 RW 001 KEL DWI WARGA TUNGGAL JAYA;8.32E+10;;2051148;34593;90052301;90052301;Ihwal Bayu Saddera;F4 GT;Selasa;;;08:00:00;08:00:00;;;;;;;;;1;43;Z30;5.000.000;34593;3042;11.12.2025;11.12.2025
5714922;TK YOGI;PS KAGUNGAN RATU KEC TULANG BAWANG UDIK;6.28E+12;;2051085;34691;90052418;90052418;Yuda Nurisman;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34691;3042;12.12.2025;12.12.2025
5714923;TK MUSTIKA;MULYA JAYA RT/RW 004/001KEC TULANG BAWANG TENGAH;8.58E+10;;2051085;34693;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;14;Z00;0;34693;3042;12.12.2025;12.12.2025
5718207;TK RH;PENUMANGAN BARU RT 012 RW 005;6.28E+12;;2051239;34693;90052418;90052418;Yuda Nurisman;F2 GT;Jumat Ganjil;;;;;;;;;08:00:00;;;;2;14;Z00;0;34693;3042;15.12.2025;15.12.2025
5719979;TK BU NENG 2;PANCA WARNA RT/RW 002/006 KEC WAY SERDANG;8.12E+10;;2051171;34684;90052442;90052442;Rudi Anggoro;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34684;3042;16.12.2025;16.12.2025
5719980;TK SABAR SUBUR;LABUHAN BATIN RT/RW 001/001 KEC WAY SERDANG;8.24E+10;;2051171;34684;90052442;90052442;Rudi Anggoro;F2 GT;Kamis Ganjil;;;;;;;08:00:00;;;;;;2;14;Z00;0;34684;3042;16.12.2025;16.12.2025
5721269;TK LINA;WARGA INDAH JAYA RT 001 RW 002 KEL WARGA INDAH JAYA;8.58E+10;;2051152;34684;90052418;90052418;Yuda Nurisman;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;14;Z00;0;34593;3042;17.12.2025;17.12.2025
5721277;SWD CELL 2;SUMBER JAYA KEC GUNUNG AGUNG;8.22E+10;;2051169;34684;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34684;3042;17.12.2025;17.12.2025
5722278;TK YANI;TIRTA KENCANA RT 032 RW 006 KEC TULANG BAWANG TENGAH;8.22E+10;;2051239;34693;90052418;90052418;Yuda Nurisman;F2 GT;Jumat Ganjil;;;;;;;;;08:00:00;;;;2;14;Z00;0;34693;3042;18.12.2025;18.12.2025
2893180;TK.GHOFUR;RAWA PITU SP2-4 RT.14-5 KEL.BATANG HARI KEC.RAWA PITU;8.22E+10;;2051186;34593;90052449;90052449;Beni Saputra;F2 GT;Selasa Genap;;;;08:00:00;;;;;;;;;2;58;Z00;0;34593;3042;03.03.2023;22.05.2025
5727481;TK RIKO;MULYA JAYA KEC GUNUNG AGUNG;8.13E+10;;2051152;34684;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Genap;;;;;;08:00:00;;;;;;;2;14;Z00;0;34684;3042;22.12.2025;22.12.2025
5728963;TK INDRA BADAI;DSN I GUNUNG BATIN BARU RT 007 RW 000 KEC GUNUNG BATIN BARU;8.52E+10;;2051381;34167;90052418;90052418;Yuda Nurisman;F2 GT;Senin Genap;;08:00:00;;;;;;;;;;;2;14;Z00;0;34167;3042;23.12.2025;18.05.2026
5735222;WR MBA TIKA;WIRA JAYA RT 026 RW 004 KEL WIRA JAYA KEC TANJUNG RAYA;6.28E+12;;2051143;34593;90052442;90052442;Rudi Anggoro;F2 GT;Jumat Genap;;;;;;;;;;08:00:00;;;2;14;Z00;0;34593;3042;29.12.2025;02.01.2026
5735248;TK VANIA;TUNAS JAYA KEC GUNUNG AGUNG;8.22E+10;;2051169;34684;90052442;90052442;Rudi Anggoro;F2 GT;Rabu Ganjil;;;;;08:00:00;;;;;;;;2;14;Z00;0;34684;3042;29.12.2025;29.12.2025
5743846;WR YOMAN;JL SINDANG GAYUR NO 5 KEL MULYA ASRI KEC TULANG BAWANG TENGA;;8.13E+10;2051086;34693;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
5743847;TK KENZIE F.J;MULYA ASRI RT/RW 020/003 KEL MULYO ASRI KEC TUBA TENGAH;6.28E+12;;2051086;34693;90052418;90052418;Yuda Nurisman;F2 GT;Kamis Genap;;;;;;;;08:00:00;;;;;2;14;Z00;0;34693;3042;06.01.2026;06.01.2026
5743848;TK ERNA;MEKAR JAYA KEC BANJAR MARGO;;8.13E+10;2051169;34684;90052418;90052418;Yuda Nurisman;F2 GT;Senin Ganjil;08:00:00;;;;;;;;;;;;2;14;Z00;0;34684;3042;06.01.2026;06.01.2026
