Customer,Name 1,Street,Personnel Number,Personnel Name,JWK SALESMAN,Latitude,Longitude,Cycle,Optimized JWK
5824153,TK MIKHA,BANJAR DEWA RT 002 RW 004 KEC BANJAR AGUNG,90052449,Beni Saputra,SELASA GANJIL,-4.320958,105.225175,Ganjil,SELASA GANJIL
5824190,TK HUNAIYAH,GUNUNG KATUN TANJUNGAN RT 001 RW 004 KEC.TULANG BAWANG UDIK,90052418,Yuda Nurisman,RABU GANJIL,-4.515565,105.022184,Ganjil,KAMIS GANJIL
5824552,TK TITIK,TOTO KATON RT 012 RW 005 KEC BATU PUTIH,90052442,Rudi Anggoro,SENIN GENAP,-4.365195999999999,105.03196499999999,Genap,SELASA GENAP
5825810,TK BANGPUTRA CELL,BANGUN JAYA RT 008 RW 003 KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GANJIL,-4.252531,105.08753000000002,Ganjil,SELASA GANJIL
5825811,TK APRI MART,TERANG BUMI AGUNG RT 007 RW 002 KEC GUNUNG TERANG,90052442,Rudi Anggoro,RABU GENAP,-4.311294999999999,105.087652,Genap,SELASA GENAP
5827408,TK TIARA,SETIA AGUNG RT 012 RW 006 KEC GUNUNG TERANG,90052442,Rudi Anggoro,RABU GENAP,,,Genap,
5827594,WR BUMTI,BUJUNG SARI MARGA RT 003 RW 001 KEC PAGAR DEWA,90052418,Yuda Nurisman,SELASA GENAP,-4.383019,105.183794,Genap,JUMAT GENAP
5827646,TK MELIA,SETIA AGUNG RT 015 RW 008 KEC GUNUNG TERANG,90052442,Rudi Anggoro,RABU GENAP,,,Genap,
5828000,TK HARNIA PRAMIDA,JL PAHLAWAN TALANG TEMBESU MENGGALA SELATAN,90052418,Yuda Nurisman,RABU GENAP,-4.481116,105.221326,Genap,KAMIS GENAP
5828018,TK BAYU,GUNUNG KEMALA RT 002 RW 002 KEC MENGGALA TIMUR,90052418,Yuda Nurisman,RABU GENAP,-4.422267,105.265052,Genap,RABU GENAP
5828227,TK KEMBAR,SIDOHARJO RT 006 RW 002 KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,,,Ganjil,
5828228,TK FERA,TRI REJO MULYO KEC PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,,,Genap,
5828505,TK KMC CELL,MEDASARI RT 003 RW 005 KEC RAWA JITU SELATAN SELATAN,90052449,Beni Saputra,JUMAT GANJIL,,,Ganjil,
5828506,TK MEYSHA,TRI TUNGGAL JAYA RT 001 RE 001 KEC BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,,,Genap,
5829070,TK ZAINAL,JL POROS RT 001 RW 005 KEC PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,,,Genap,
5829200,TK HAJI MUL,DWI WARGA TUNGGALJAYA RT 008 RW 003 KEC BANJAR AGUNG,90052449,Beni Saputra,SENIN GANJIL,,,Ganjil,
5829475,TK WULANDARI,MUKTIKARYA RT 020 RW 006 KEC PANCA JAYA,90052442,Rudi Anggoro,JUMAT GANJIL,,,Ganjil,
5829479,TK MEI,BARABASAN RT 001 RW 001 KEC TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GENAP,,,Genap,
5830125,TK ABIL CELL,AJI JAYA RT 008 RW 005 KEC SIMPANG PEMATANG,90052442,Rudi Anggoro,SELASA GANJIL,,,Ganjil,
5830194,TK ZULFA,JLKH DEWANTORO RT 003 RW001 GEDUNG KARYA JITU,90052449,Beni Saputra,JUMAT GANJIL,,,Ganjil,
5831229,TK AKBAR CELL 2,BANJAR AGUNG RT 001 RW 003 KEC. BANJAR AGUNG,90052449,Beni Saputra,KAMIS GANJIL,,,Ganjil,
5831230,TK NELI,JL 4 BENGKEL RT 003 RW 002 KEC MENGGALA,90052418,Yuda Nurisman,RABU GENAP,,,Genap,
5831740,TK ENDANG,BUJUK AGUNG RT 005 RW 003 KEC.BANJAR MARGO,90052442,Rudi Anggoro,SELASA GENAP,,,Genap,
5832301,TK YANTO,SUKA JAYA RT 005 RW 002 KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,,,Genap,
5832655,TK FEBI,BERASAN MAKMUR RT 3 RW 3 KEL BERASAN MAKMUR KEC TANJUNG RAYA,90052442,Rudi Anggoro,SABTU GANJIL,,,Ganjil,
5833036,TK UMA KHUSNUL PONPES,JL.RAYA TULUNG RANDU-UNIT 6 KEC PAGAR DEWA,90052418,Yuda Nurisman,SABTU GENAP,,,Genap,
5833040,TK MARSUDI,SAKTI JAYA RT 013 RW 004 KEC BATU PUTIH TBB,90052442,Rudi Anggoro,SENIN GENAP,,,Genap,
5833553,TK IIN,SETIA BUMI RT 022 RW 003 KEC GUNUNG TERANG TBB,90052442,Rudi Anggoro,SENIN GENAP,,,Genap,
5833605,TK TIKA,AGUNG JAYA KEC.BANJAR MARGO KAB.TULANG BAWANG,90052449,Beni Saputra,SENIN GENAP,,,Genap,
5833905,TK ANI,SINAR LAGA RT 11 RW 3 KEL SINAR LAGA KEC TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GENAP,,,Genap,
5833909,TK NOVI,SINAR LAGA RT 6 RW 3 KEL SINAR LAGA KEC TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GENAP,,,Genap,
5834541,TK ARJUNA FROZEN,AGUNG JAYA RT 4 RW 4 KEL AGUNG JAYA KEC BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,,,Genap,
5834661,TK SEMBAKO ARETA,KECUBUNG RAYA RT 7 RW 2 KEL KECUBING RAYA KEC MERAKSA AJI,90052449,Beni Saputra,KAMIS GENAP,,,Genap,
5834662,TK AZAM,JL CEMP PUTIH RT 10 RW 5 KEL KECUBUNG JAYA KEC GEDUNG AJI,90052449,Beni Saputra,KAMIS GENAP,,,Genap,
5834663,TK PAK SAIMAN,KECUBUNG RAYA RT 3 RW 1 KEL KECUBUNG RAYA KEC MERAKSA AJI,90052449,Beni Saputra,KAMIS GENAP,,,Genap,
5835374,TK SUNDARI,BRABASAN RT 6 RW 3 KEL BRABASAN KEC TANJUNG RAYA,90052442,Rudi Anggoro,SABTU GANJIL,,,Ganjil,
5835375,TK DENSHA CELL,WIRA AGUNG SARI RT 6 RW 3 KEC PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,,,Genap,
5835376,TK DENSHA CELL,WIRA AGUNG SARI RT 6 RW 3 KEC PENAWAR TAMA,90052449,Beni Saputra,SABTU GENAP,,,Genap,
5835380,TK SEMBAKO AZZAHRA,ULO GADUNG RT 3 RW 1 KEL PULO GADUNG KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,,,Ganjil,
5835387,TK AJENG,PURWAJAYA RT 2 RW 1 KEL PURWAJAYA KEC BANJAR MARGO,90052449,Beni Saputra,SENIN GANJIL,,,Ganjil,
5835515,TK RINI,KAGUNGAN RATU RT 4 RW 1 KEC TULANG BAWANG UDIK,90052418,Yuda Nurisman,RABU GANJIL,,,Ganjil,
5835746,TK MBAK JUARI,PASAR BATANG RT 8 RW 3 KEL PASAR BATANG KEC PENAWAR AJI,90052449,Beni Saputra,KAMIS GENAP,,,Genap,
5835837,TK CENDIKIA CELL,SIDO MUKTI RT 4 RW 2 KEL MEKAR JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,,,Genap,
5835888,TK CANTIKA,TERANG BUMI AGUNG RT 13 RW 4 KEC GUNUNG TERANG,90052442,Rudi Anggoro,RABU GENAP,,,Genap,
5835901,TK DAMAYANTI,SUMBER REJO RT 12 RW 2 KEL SUMBER REJO KEC LAMBU KIBANG,90052418,Yuda Nurisman,SABTU GANJIL,,,Ganjil,
5835935,TK RANMEL,SIDO MUKTI RT 22 RW 6 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,,,Genap,
5835936,TOKO ADI,BAWANG SAKTI JAYA RT 3 RW 5 KEC BANJAR BARU,90052418,Yuda Nurisman,SELASA GENAP,,,Genap,
5836256,TK BINTANG BERKAH,GEDUNG BOGA RT 3 RW 5 KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GANJIL,,,Ganjil,
5836257,TK MB LIS,HADI MULYO KEC WAY SERDANG KAB MESUJI,90052442,Rudi Anggoro,KAMIS GANJIL,,,Ganjil,
5836849,TK RAHES,PANCA WARNA RT 002 RW 002 KEL PANCA WARNA KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,,,Genap,
5836850,WR SEMBAKO NURUL HIDAYAH,PANCA WARNA RT 001 RW 003 KEL PANCA WARNA KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,,,Genap,
5836852,TK SAKNAWATI,TOTO MULYO RT 002 RW 001 KEL TOTO MULYO KEC GUNUNG TERANG,90052442,Rudi Anggoro,SENIN GENAP,,,Genap,
5836878,TK MARNO CELL,PANCA TUNGGAL JAYA RT 023 RW 005 KEC PENAWAR AJI,90052449,Beni Saputra,SELASA GENAP,,,Genap,
5836915,TK TAMARA ABADI,BALAI MURNI JAYA RT 004 RW 001 KEC BANJAR BARU,90052418,Yuda Nurisman,SELASA GANJIL,,,Ganjil,
5836916,TK SABRINA,KURIPAN DALAM RT 002 RW 005 KEC MENGGALA TIMUR,90052418,Yuda Nurisman,SELASA GANJIL,,,Ganjil,
5836941,TK BU SUL,GUNUNG SARI RT 011 RW 003 KEC LAMBU KIBANG,90052418,Yuda Nurisman,SABTU GANJIL,,,Ganjil,
